L_M1_foot,L_M1_hand,L_M1_tongue,L_PMd,L_S1S2,R_M1_foot,R_M1_hand,R_M1_tongue,R_PMv,R_S1S2,SMA
-1.125960354358680193e-01,1.390852440766235487e+00,1.207086765055824351e+00,-1.231040375160790401e-01,1.043202296424297071e+00,5.331213696682144398e-01,9.391499947037244000e-01,1.176594668002937993e+00,6.548410473953170108e-01,7.402200445833959641e-01,6.307454981636495539e-01
-1.247922757318203235e+00,9.146019992897953532e-01,3.174929043432250242e-01,-8.821874353454095541e-02,1.594596155815880545e-01,-7.385581972158618003e-01,9.037593501026841558e-01,3.982149133715636724e-01,3.771077512416622368e-01,9.356652801290208377e-01,7.288218481979646945e-01
5.454567127394711612e-01,3.873771780902397488e-01,-1.578772019078789890e-01,6.352647281259710121e-01,6.434958935731472929e-01,-1.408475977517697486e-01,7.754321827712903348e-01,-7.768456451438855888e-03,6.415142967771814142e-01,-1.404741897147570251e+00,5.373277822664510595e-01
5.578665087467881145e-01,-8.395123182736352607e-01,-4.075489896402298418e-01,1.809894483243946306e+00,-4.595985022940428100e-01,-2.859881889141073774e-01,-1.228963107017536638e+00,-7.752549683211942266e-01,-7.935760442569698148e-01,-2.014961457476052153e+00,-6.736185611179548172e-01
2.805791565555680211e+00,8.535565949711741984e-01,2.036473545511780614e+00,-8.690446613439037904e-01,3.647009142773441348e-01,1.662058148607961972e+00,7.547071012678502333e-01,6.118912590434743004e-01,3.893861179365712410e-02,-1.014610683501980526e-01,1.122225599571137211e+00
1.774575045664371353e-01,2.357533016555272698e-01,1.658530500223287740e+00,-3.233292524492323849e-01,9.871077381154391706e-01,-3.408885819255068061e-01,-2.525669775009470874e-01,6.403787257573275715e-01,8.207589758155274529e-02,-1.471128159425970916e-01,-2.553977479763153702e-01
4.532801480442591457e-01,-1.314967267402181061e+00,7.101517016263113602e-01,-2.041252536808231821e-01,8.857303288573643574e-01,-3.779428236884935788e-01,-4.561248940078051484e-01,2.248709171116302641e-01,2.730348579638861017e-01,6.516070752020117207e-02,3.051868268874203260e-01
5.871620048821334370e-01,-2.387083897561000645e-01,-8.023427526073085847e-01,1.234757609841200754e+00,-4.854419068109178115e-01,-6.666878505503018859e-01,4.577693018330509789e-01,-9.042212084305171205e-01,-9.450338375326113038e-03,4.188309143426278691e-01,-7.010849238870836553e-01
-1.094739531201019522e+00,-6.022519588871294571e-01,-3.642582676493300031e-02,-1.539546461503014385e-01,-2.039998300160990874e-01,4.126396437864068290e-01,6.420413413113287282e-01,4.390140489736225615e-01,1.294411644565871766e+00,2.624882518572990708e-01,2.612530780252508289e-01
4.496687925049795975e-01,9.762643181710587217e-03,8.675418926829045474e-02,-4.954973107077234595e-01,1.081181004306837279e+00,5.980152719770776698e-02,1.241226571484920660e+00,3.365353257931202879e-01,9.351719659413489927e-01,2.294070386390361926e-01,-3.105304210323376335e-01
-4.125272173685149979e-01,-4.875986079068298507e-01,-1.453822716605943866e+00,-1.137927719187257436e+00,-1.030442981389542600e+00,1.668296109909084626e-02,6.406344376788319916e-01,-4.428330598326480905e-01,8.725234022659800193e-01,5.369607390607012976e-01,-1.633978461650929637e+00
-6.226012757758395688e-01,1.967098397036230462e-01,-7.412254858510568256e-02,-4.924696112219331678e-02,-7.327877061199113973e-01,-5.155442333498676533e-01,-2.070464111998771839e-01,-3.072093895101658811e-02,2.732075580510407997e-01,-7.940710406524906784e-01,-1.416430551532535942e+00
8.457745881354470363e-01,-1.700030181236194537e-01,-1.314762527096147604e+00,-1.209273526371696494e+00,-1.495109485634386948e+00,1.591268816405961184e+00,-8.790162098635548871e-01,-1.475303464518768148e+00,-1.302498828590854085e+00,-2.041651795372272815e+00,-9.378766327115115597e-01
1.592395666122402020e-01,-1.211794932326767604e+00,-8.965127221190714035e-01,-4.265436346567935688e-01,-1.256721698546091170e+00,-2.113315545069835988e-01,-1.124922143028091570e+00,-2.283009903004965813e-01,-6.737050124960769493e-01,-8.342312029898123482e-01,-1.681182925877684475e+00
8.617298017688390654e-01,-1.422329489069756425e+00,8.094616668792966596e-01,5.709221741265159411e-02,-5.106701272343379394e-02,-3.365807214298637273e-01,-7.555240044786286635e-01,5.702360740223528790e-01,4.257650161584924375e-01,-8.257989982485677283e-01,-4.012429378743644359e-01
1.309792435152268952e+00,-3.189117604479712598e-01,-2.385855161406513769e-02,4.018199980973800600e-01,-4.624273157202717366e-01,1.849443646010052511e+00,2.893059289269458989e-02,9.202301588400842169e-02,-2.224894296041561303e-01,-8.286954457656238171e-01,5.504661144484774837e-01
-1.008861783015835512e+00,6.388975299592010160e-01,-6.096336405164827221e-01,-8.278903528214168750e-01,-8.160449309994211031e-01,-4.521499445223540192e-01,-9.242602519994750354e-01,-4.127009587054162876e-01,-1.504944562503494621e-01,-7.969310539805396195e-04,-4.146207362263665958e-02
-6.130603496506862315e-01,3.130666241699541774e-01,-3.008072341466718203e-01,-3.193833216247716766e-01,-6.706769149206887048e-01,-1.305339940667301857e+00,-8.651853929398588550e-01,-6.432005104340993151e-01,-1.134323007680711592e+00,3.194540970120451351e-01,-8.629566101130633493e-01
-5.384792294139308932e-01,-8.707604564929585234e-01,-3.684273286499175626e-01,1.185263577058234680e-01,4.898052480983124402e-01,3.860033791634184253e-01,-1.492010739270484443e+00,3.138800490349236832e-02,-7.266362131416904679e-01,-3.480281638234307695e-01,-4.485186360824262031e-01
-6.748863057494770556e-01,-3.418642187200773286e-01,-1.398168304930116068e-01,-1.038689352711395397e+00,3.188698918423066991e-02,-6.100617265623859975e-01,-3.797207565575022592e-01,5.664381938614709844e-01,5.649031199385153856e-01,-1.535325833808778850e-01,4.350605185703639299e-01
-2.238465398400412365e+00,-1.215400790474023367e-04,-7.239478588321937025e-01,-3.813255483149347036e-02,-1.034803658347560384e+00,-2.572242129843765213e+00,-2.224594010013827838e-01,-6.878896603035740132e-01,-1.247627143513770687e+00,3.661658744566614887e-01,-1.561328850665587131e+00
-3.466148962377290643e-01,-6.389272844380916583e-01,1.154370762439741738e-01,6.758695447093072961e-02,4.566868108197869904e-03,2.925866921821191902e-01,5.312295717175846699e-01,-3.317811122147623637e-01,-5.709508518694268453e-01,1.704345385494313858e-01,-2.849021559229195089e-01
8.754955732956368752e-01,1.293116652317138626e-01,5.220313842599678261e-02,1.234001839895336960e+00,-4.999634401537658701e-01,2.104886120992375265e+00,1.392907097963039131e+00,7.272802562486418987e-01,-2.902227512299114243e-01,1.596006295319363222e+00,8.581487744840610166e-01
2.538080637346783880e-02,-1.278993033011393832e-01,-7.791330022712291692e-01,1.671359886302755449e+00,-6.071907866516493835e-01,-1.469367328200260336e-01,8.707454666137981469e-01,-3.420273384468128786e-01,-4.768018619077663556e-01,1.508692994418168398e+00,9.072681745876961523e-01
-6.776962481945333905e-02,-6.810951739468925625e-01,-5.231759101050258431e-01,8.789013238870279077e-01,-5.392188390320078462e-01,-6.189395896109874950e-01,-5.137638709730922848e-01,1.799666284075684131e-01,1.625582369120623094e-01,-1.685266698951997932e-01,-5.868650557955450431e-01
-6.984193362931304661e-01,6.502578867977694133e-01,2.048649789342382732e-01,-4.443602986714448311e-01,-1.572344718032900601e-01,6.010446294643998488e-01,-6.361246641910165422e-01,2.955475259648980280e-01,1.175109627186376793e+00,1.917616239293797320e-01,5.867533592544738053e-01
-1.195358887469290421e+00,-1.202608848792191959e-01,-1.129802375872130706e-02,-1.370578264378965683e+00,5.838715962840896889e-01,5.155194645798444331e-01,-5.681250040760377901e-02,-2.740681726889585557e-01,-1.722410340784568672e-01,-2.868646968114590967e-01,3.613407977889396827e-01
-7.835080168528035793e-01,-1.239856691880177664e+00,1.366041674856092181e+00,-4.251049497258485577e-01,9.223613684877012275e-01,2.148213384099978696e-01,-6.723928411586253817e-02,-1.390719207748070119e-01,-1.422913042037936782e+00,-5.785597001321317323e-02,-5.781380743341424377e-01
2.059086806125154379e-01,-1.814945832848267049e-01,3.483135197047647889e-04,1.060435698596529752e+00,7.759663454970650021e-01,8.781999170649323894e-01,-4.801543983097843471e-01,-1.167969125048471113e-01,1.825519718093581711e-01,-7.735056248604189610e-01,-4.034159720849265218e-01
1.114656644090153748e+00,-1.284764583222688106e-01,-7.413953227133434076e-01,-9.741776910578723303e-01,-1.018350595232836858e-01,1.452724036449777323e+00,-2.653840832394444571e-01,-1.208319346829588303e+00,-2.193289859294123567e-01,4.432549489562044309e-01,7.717582132295386366e-01
-1.805745423370803904e+00,7.823730241230542060e-01,-8.427734644725530799e-01,8.212090217351242227e-02,-6.844515505202759809e-02,-1.974820427339583073e+00,2.307973652842790491e-01,-4.148785989094323501e-01,-6.026955574505010738e-01,9.072258183762086370e-01,4.452633660912214131e-01
-5.592739442542875583e-01,6.040713670364894483e-01,-2.010289692288546037e-01,7.301621212385024373e-01,-8.013098990119029708e-01,-3.234907380626781959e-01,-9.855138785069061935e-01,-6.446475779757647739e-01,-1.615660390567264626e+00,1.513105820471139784e-01,-1.318248434007093017e+00
6.401565577922577188e-02,8.895512628997641336e-02,-5.241702767279067532e-02,3.804908853573378269e-01,2.446822121823611362e-01,4.797389924950997142e-01,-3.787876407536894252e-01,3.542364992539978052e-01,4.288269798589833814e-01,9.400685505373339579e-01,9.986325545128035275e-01
2.053739553959840869e+00,-1.958159934650882950e-01,-1.666685284691604929e+00,2.383457372860238455e-01,-1.100776500782860934e+00,1.403034023876206238e+00,-3.813664864605449401e-01,-1.663840820360744432e+00,-6.376532828898923144e-01,-2.938328715868174582e-02,1.820673412033103844e+00
9.588098836977791521e-04,-6.812439418218564635e-02,9.813159452540078098e-02,-1.005480264785470146e+00,5.998808954262389026e-01,3.112016261203894296e-01,-4.982417850072600740e-01,-2.613908788697374974e-01,1.022650089864019840e+00,-1.665920726011755892e-01,5.047123568338989230e-01
2.192780463558597626e-01,1.137011202124302400e+00,8.422396779319772653e-02,-6.987443115250668857e-02,5.217561331838027616e-01,-7.244537572836742267e-01,6.940815924958079197e-01,-3.128252946745734286e-01,-1.965042001416552608e-01,5.925888695973444142e-02,8.543691511861852828e-01
4.610165655465254808e-01,1.155803136840237944e+00,7.087812489623976919e-01,1.580350414353238531e+00,1.758548298818381150e+00,-8.122053933240188650e-01,9.031059690344915847e-01,7.011845387177618738e-01,6.581780415016774688e-01,1.304899695822401284e-01,7.517357654993692684e-01
1.757013313614903760e+00,8.824085797012350962e-01,2.054418910921862185e-01,-3.992223721576443340e-01,-3.544464464924846347e-01,1.209066991732372420e+00,2.452235900234669141e-01,1.645687698069689953e-01,-1.248889397258948319e+00,-7.294949160278288991e-01,-3.867449038754889462e-02
-6.784960718510499866e-01,-2.199492449114462123e-01,3.489581048219924098e-01,1.012575257043972554e+00,2.642962182522757275e-01,-2.436886735902991319e+00,-4.190246256481324205e-01,-7.877830839499358473e-02,6.988889655044001614e-01,5.177264651441549903e-01,6.801920190417563017e-01
1.154359648239672298e+00,-1.898167838138181962e-01,3.918931899324502588e-01,4.588473829650083213e-01,1.282266142926912211e+00,9.218432602925434871e-01,6.625439636461698534e-01,1.186432399933327275e+00,1.500290102997895891e+00,1.229907652721220490e+00,1.551813171159349247e+00
-1.734842603103624037e-01,1.065001706715940744e+00,9.029653950623091063e-01,5.627412123663511068e-01,3.431489263444661986e-01,-6.257716431804916102e-01,1.378145089194777295e+00,3.267534378883203416e-01,9.035285265274749511e-01,1.099446578836616562e+00,-4.129652975943541304e-01
6.975883915513524380e-01,6.815957642784010728e-01,-9.340787049768963790e-01,1.788378710143592384e-02,-7.125140604282348411e-01,9.318868947554775906e-01,1.278076249121465890e+00,-2.330144157305121810e-01,1.133520508801208582e+00,5.750693180286707840e-01,6.471253850937267460e-01
-5.882386861336040829e-01,6.633971463633798679e-03,-3.148946384731016734e-01,2.304219545804655767e-01,-1.641853476576931453e-02,4.813937074419824547e-01,1.013071171769469730e-01,3.379132407199612886e-02,1.012675682048079340e+00,6.711696960795253408e-02,-1.549470716900493428e-01
1.819102296731502255e+00,8.947052692816057640e-01,7.458384075802492186e-01,-8.920509726118858174e-01,8.794572245277157974e-01,6.068809320647434724e-01,1.192142352864473898e+00,1.498333437049268191e-01,-2.334056575412726264e-01,2.984627119770518755e-01,2.245549897126892236e-01
-5.025770854891161918e-03,2.044910765984319312e+00,3.155892001984300643e-01,-6.330450622800064264e-02,1.335826746241901841e-01,3.179891768900734994e-01,2.277327236931274701e+00,1.028163912110141132e+00,7.722308804421676998e-01,1.475102515621323773e+00,5.449085431637126220e-01
1.250387249864509664e-01,7.684577431769765710e-01,7.956508610780053115e-01,8.898113064267794137e-01,9.924316324427100433e-01,-1.499760192903850653e+00,8.335420217484733607e-01,1.053157009699738689e+00,5.519461404802065152e-01,-7.244131661601531658e-01,-1.761377731450599893e-01
-2.008591369636486823e-01,-8.894833291595009017e-01,1.271533636860182392e+00,-7.718532954374265342e-01,3.449700178744961043e-01,-1.770643063104087478e+00,5.357627689875402721e-01,9.348372883393440969e-01,-1.629001514954273311e-01,-3.508913756997646960e-01,5.306335150284017255e-01
1.194888808667485605e-02,-7.950831714435896425e-01,1.012138010955548895e+00,-7.385689091990959021e-01,4.570549416960129618e-01,-7.185702168538983248e-01,-6.305704872246968851e-01,3.525973078467110611e-01,5.564426538926685595e-01,-9.891478518521704677e-01,5.077190119260743817e-01
-1.262408607590942644e+00,-1.876937498704519813e-01,6.709248771743741013e-01,-3.120414948401662447e-01,5.630842172287779945e-01,-8.207055142417073457e-01,-6.515018896017789052e-01,2.796195248280637369e-01,9.800520826764841376e-01,-1.371783973660734901e+00,-2.481657972825711544e-01
-1.922010400538042840e-01,1.502032869271265225e+00,1.128666380322135288e+00,-7.434726223783924559e-03,3.868668377417756044e-01,2.293185679816346079e-01,2.653632499018516722e-01,2.688119242707195378e-01,4.150613107814971614e-01,6.309545672308665143e-01,-8.778191917425456348e-01
-2.218135239788033286e-01,-8.641595286121587227e-01,1.012875613330206814e+00,-4.340729975756466574e-01,1.792238685700738299e-01,-6.695540701022890673e-01,-1.417362406249702833e-01,1.327596814211505993e+00,7.495584022940218194e-01,-2.663490764416657219e-01,-1.944643254829350854e+00
1.117190867692114675e-01,-2.139424035966589699e+00,1.528102271772760368e+00,3.782873615562529213e-01,3.374706167412977464e-01,2.813681846988312363e-01,-5.295068599589952685e-01,1.107284447528518623e+00,-5.980278141537777037e-01,-1.202368753826749348e+00,-6.934948761135804052e-01
8.015871521488475704e-01,-2.867395185840108662e-01,1.272169346445594096e-01,-6.355739729078461187e-01,-3.217868728314140503e-01,1.377940187862830346e+00,-1.333426741675520555e+00,-4.078623151968241434e-01,-1.312742085720957352e-01,-1.028248443338078966e+00,-1.478188457350654517e+00
-8.863326153220538739e-01,-8.212922107887020706e-01,-9.836743712199668144e-01,4.089324291826902380e-01,-6.232143379756756030e-01,6.929156933501910975e-01,-9.425371233977805074e-01,-2.240668849945753049e-01,-2.119824681716687281e-02,1.229426475453571088e+00,1.278148404090120316e-01
-8.072249141597832578e-01,-7.800219683248506009e-01,-9.198943821428126055e-01,2.145848386126448570e+00,-3.402484569685745863e-01,-5.388301713911181762e-02,-4.401262858718512638e-01,5.873741635699848418e-01,2.863375527761081729e-01,6.020057373468914452e-01,9.106380791343432479e-01
1.355762182058590115e+00,-5.967891650641863333e-01,9.529125729094485575e-02,3.999945951493537322e-02,-7.723174513439271527e-01,-6.450217691703507006e-01,-5.826783143222183936e-01,4.013933566518330665e-01,-6.885557131708101020e-01,-9.635002499847086233e-01,-4.954072190306434420e-01
-1.561577169428238765e+00,-1.141215680808323363e+00,1.041788046565802345e-01,-1.084809738142988422e+00,-1.142399863461205367e+00,-8.835991130828697582e-01,-1.592537207477432659e+00,-9.691314157196488921e-01,-1.132105878127911858e+00,-8.723055520438324217e-01,-1.255895985711648954e+00
-6.675336412836401223e-01,-2.107403923517751354e-01,-1.966904246364384878e-01,-1.528868504407852713e+00,-3.229205730136379127e-01,5.864615480872250597e-01,-6.861046731901122575e-01,-1.374865710099468508e-01,1.456325237998879474e-01,-1.809161193036914916e+00,-1.082736427840905291e+00
4.584652038478678193e-01,-4.504612293775683320e-03,1.387574285716191458e+00,4.113526513660573647e-01,-1.167905315558465107e-01,7.939637966230780330e-01,-6.535865520859196476e-01,8.275070157477825150e-01,4.313554625867366960e-02,-1.375959382938312325e+00,-3.673089562488399129e-01
-3.790315344400818076e-01,-5.606604593656095981e-01,1.159020784722694986e+00,-6.893169233655511811e-03,1.341470891949080757e+00,8.235080409394549550e-01,-1.386043417723751947e+00,2.602887176356140086e-01,9.976636683813504269e-02,-7.958083004304100649e-01,5.345555946039372008e-01
-9.483755323083520317e-02,3.469091777200503102e-02,-6.699480803976586296e-01,-1.296453045831697404e+00,-5.702990105684588862e-01,-8.086070024466016637e-01,-5.681698842334871602e-02,-2.395023197084079070e-01,-3.826162510271563510e-01,1.157905769671156021e-01,1.442524495459052147e-01
-3.097863490091307820e-02,-1.927668284847033550e-02,-1.328103700881260840e+00,-5.916570339136310169e-02,-1.030609631826762573e+00,4.827791857947055787e-01,-9.253631835576034970e-01,-1.132881586709570287e+00,-1.116889996294502474e+00,-5.610878862680481749e-01,-1.241259967335429371e-01
-7.481991816064376133e-01,-8.257213595377295157e-01,-1.284204835494878960e+00,-1.160522039027749086e+00,-7.689220421405745798e-01,-2.370411729297792480e-01,-1.557519319810600544e+00,-1.396069128713539609e+00,-1.566411588546820832e+00,-6.512357119170023578e-01,-4.651142227158080455e-01
3.398236408342453219e-01,2.844126413102026629e-01,-1.420994731755337748e+00,2.330907949207888130e+00,-8.157960152528250797e-01,-1.242186071771331779e+00,1.221706154760387131e+00,-1.810100940932946045e+00,-1.197807449086938814e+00,7.574404185831060121e-02,7.724314760063705210e-02
