foot__Left_3b,foot__Left_4,foot__Right_3b,foot__Right_4,hand__Left_3b,hand__Left_4,hand__Right_3b,hand__Right_4,tongue__Left_3b,tongue__Left_4,tongue__Right_3b,tongue__Right_4,whole__Left_1,whole__Left_2,whole__Left_3a,whole__Left_55b,whole__Left_5L,whole__Left_5m,whole__Left_6a,whole__Left_6d,whole__Left_6ma,whole__Left_6mp,whole__Left_6r,whole__Left_6v,whole__Left_SCEF,whole__Right_1,whole__Right_2,whole__Right_3a,whole__Right_55b,whole__Right_5L,whole__Right_5m,whole__Right_6a,whole__Right_6d,whole__Right_6ma,whole__Right_6mp,whole__Right_6r,whole__Right_6v,whole__Right_SCEF
2.213169559166842659e-01,-1.495436841228280946e-02,-9.995174039433702973e-01,-3.596643337007848218e-01,-1.459625874072510321e+00,-6.286748780671710390e-01,-1.323862507639943065e+00,-1.202320932311196300e+00,4.129099253887815180e-01,5.366131502507343054e-01,7.049815197851140580e-02,9.321091848556284365e-01,-6.573854376161789581e-01,1.538604781900686058e+00,-1.081872302124797375e-01,-5.151415415037128298e-01,1.999967538779169329e+00,1.704765212361409654e+00,1.269248025939759272e-01,4.495036360002692133e-01,6.612031356386788294e-02,-8.393553454302754568e-01,1.190916067514283805e+00,1.924822871912006628e+00,-1.176250848311515940e+00,4.872730201880280942e-01,1.129886989171731582e+00,-1.848453799454892466e-01,-6.161874887126234102e-01,1.810530841845175321e+00,9.016054864575686612e-01,-8.657879854922656548e-01,7.227274407805009959e-01,3.057064589611347971e-01,-1.251206608785860652e+00,9.123453694487512200e-01,3.041961833996052467e-01,-2.646701197041594900e-01
8.078821891520491238e-01,-1.083484387807767124e+00,5.474411536931774735e-01,-3.000019716865394703e-01,2.821591819522922123e-02,7.530849591746029414e-01,-3.448822439787451177e-01,-2.336575776143608729e-01,6.244434775305368612e-01,2.505878719006908173e-01,6.219791779519006081e-01,1.064733005203897687e+00,4.401960784205909416e-01,-3.616609716237986771e-01,-7.968899319878255394e-01,-5.286112109729502739e-01,1.282459297979715807e+00,1.269330286702913035e+00,6.547169276963599183e-01,-4.114641391295112971e-01,-4.080346382130440874e-01,-1.554332510157009795e+00,-7.129854803259856322e-01,-2.565799307514995964e-01,-4.715238501871100163e-01,-4.933784207276998429e-02,2.139269146856987158e-01,7.292524438470789905e-01,-8.864022804953605172e-01,8.268396338415696656e-01,6.316256007742072631e-01,2.503229660301216075e-01,-4.904052598104052252e-01,2.044436232425765887e-01,-1.693582874063455979e+00,-6.002697134675237800e-01,5.227664940716786335e-01,-2.382290535533291009e-01
6.855321170594088631e-01,6.179629970492395152e-01,1.290700767692905426e+00,-1.157935627666811573e+00,4.126774935402565680e-01,2.224095594652448327e+00,1.890909386759835442e+00,1.227800655360451909e+00,2.383839394291098479e+00,2.210880755580211687e+00,1.768145540823360617e+00,1.527264830785462824e+00,1.572220736265104835e+00,5.152424268445516820e-01,1.867416787793125366e+00,4.820574560078204618e-01,6.992907387049746015e-02,2.396451707366082373e-01,1.314429538031869571e+00,1.130229574019033345e+00,-1.255963184178176872e+00,-4.468388471817785756e-01,-1.144327881086921045e-01,1.043836521476312118e+00,1.726274375705352027e+00,9.120233178009224950e-01,8.183944457789978921e-01,8.439632328328944277e-01,8.027127690465291066e-01,1.030877744343992458e-01,7.115787659232305495e-01,1.540040548497745521e+00,1.371857213271472808e+00,3.538567881400688786e-01,4.246711051959606298e-01,7.527709088077811916e-01,2.548900798330912654e+00,1.762476956591428889e+00
2.231466295726864946e+00,-1.045758148193979942e+00,2.318084349001076294e+00,-3.228308306635624403e-01,-4.849108500676688194e-01,7.016730438391895197e-02,4.298090339759697009e-02,-6.780965661537619038e-01,2.503745153443424520e+00,2.493655854210156786e+00,1.942188877491261012e+00,1.996889224499940330e+00,2.384786345701617356e-03,1.545339362879248335e-01,1.881430698585559336e+00,-5.517211886628224926e-01,1.584189736100630297e+00,1.224854554171768362e+00,-1.274099095823217231e+00,-1.011909281697570107e+00,-1.602708829765312482e-01,5.310735054632785834e-01,2.051313203077933800e-01,1.368174286632182879e+00,-1.464011723769658824e+00,1.561887657108254057e-01,-7.134978530408963016e-01,1.933895485736232933e+00,6.619619378977716073e-02,1.718318021902879744e+00,1.284612109484032372e+00,-1.276901649416583018e+00,2.953869525203366986e-01,-6.875246371355435704e-01,-1.011099546111801306e+00,9.544778290817437227e-01,2.196207615313253925e+00,-1.507596092468363791e+00
1.233032251495500997e+00,-8.274147811144783038e-01,-7.711653498280963692e-01,7.568750628432144856e-01,-3.529720222526774864e-01,-3.658655797716592328e-01,-1.279893626155613529e+00,-1.489366702052894675e+00,-1.633707616468798862e-01,-6.433642663821115271e-01,-5.551920799882575919e-01,-3.632154709987251984e-01,-1.299133132559974646e+00,-2.282730774209592362e+00,-9.801044153613116539e-01,-1.199408225065535349e+00,2.667334248865349186e-02,-2.081718134565672396e-01,-5.321581886231002700e-01,-1.100061382665308507e+00,9.052889310674623324e-01,1.403088477822943270e-01,3.732513017052828397e-02,-2.618659962421691301e+00,-1.511054775084612167e+00,-1.142199361519457002e+00,-1.779868784984399044e+00,-8.615790092061142991e-02,-1.651652141949446484e-01,-2.553299177371848305e-01,-6.758083146051765411e-01,-2.243451909547734546e-01,-4.625517863398639906e-01,3.154233573384550571e-01,-4.016281390605818680e-01,7.125921636647513102e-01,3.852831395060205000e-01,-1.369679515202502085e+00
1.355187057028280240e+00,3.472350856847507550e-01,-1.312417239596930241e-01,-3.000058449663872695e-01,3.854086230729780738e-01,1.020697868374807360e+00,3.110867544937750973e-01,5.674063332053481679e-01,1.347134938807279525e-01,-2.250792587086547225e-01,1.299001892031608763e-01,-4.358470607137713282e-01,-3.283300669968068353e-01,-7.264260097962655927e-01,-7.498047666448353077e-01,-2.596505357779794743e-01,-5.879276730411064911e-01,-5.752144110328775151e-01,3.812655244960461709e-01,1.991331527644858157e-01,1.074708813367138083e+00,1.066397339649556020e-01,-1.043833417966910870e+00,-9.940350127857967566e-01,1.156261807968293365e+00,-1.255896261697277749e+00,-4.826040078279665302e-01,-7.321878658786856731e-02,3.692177111233009845e-01,-1.302728326335993669e+00,-3.802692153949014386e-01,5.526966744591049752e-01,5.622313063774537767e-01,1.042455169983779628e+00,1.512830656343148839e+00,-9.427205476830805564e-01,-6.930848031210382620e-01,6.487162827247968666e-01
3.791047087883566147e-01,-5.101927257906389013e-01,4.402197086359052047e-01,-1.941417372219699233e-01,3.124792419474652777e-02,-1.699141278117515252e-01,-3.366653487162541980e-01,-2.629943136072012133e-01,-4.037993415422813093e-01,-1.255864685127401348e-01,-5.348064904545030140e-01,-5.703532155879065257e-01,-1.032548229526409456e+00,-5.819601621567350724e-01,3.814543997529610264e-01,8.327650438360149898e-02,-1.522517588350820628e+00,-1.349626953099686277e+00,2.166808408009438525e-01,4.488375726856688730e-02,8.949299611774718111e-01,-7.340098809536840241e-01,-1.792594751978301149e-01,-1.025855334113752848e+00,7.524037945009031114e-01,-1.013448604972032596e+00,-2.989150399783957468e-01,-2.347496164619415626e-01,4.278592302662912461e-01,-1.491828887091305011e+00,-5.705813995475242928e-01,-7.102822706007805298e-02,-2.408206999044666119e-01,-7.445414771280592925e-01,-5.437783796844946060e-01,-1.574868601840866189e+00,-3.975147309062892348e-02,-4.901831969577160469e-02
1.204003146370615784e+00,-3.132036662456135212e-01,5.941570822035949773e-01,-1.501342332329755058e-01,1.585454240800963366e-01,8.686939933923406576e-01,1.085173501580605437e+00,1.002927576269232235e+00,8.675848658637829169e-01,2.734765715135001884e-01,9.498670255704766419e-02,1.847114721990410213e-01,-4.981486583179878802e-01,-6.047780203127002541e-02,6.668513529180977173e-01,7.133540365634465363e-01,1.934617697086246299e-02,6.947295699960497062e-02,1.440102290374641436e+00,7.067954437819837787e-01,9.725460271814975188e-01,4.366553034046657955e-01,8.171566992592712575e-01,2.605289243701677249e-01,1.075312963962266499e+00,-1.096483713608951693e-01,3.982236142160624492e-01,5.772613921412094173e-01,1.097224325161178848e+00,-1.721935903969382398e-01,9.634904839932310061e-01,7.619584802599718154e-01,2.299052835500647873e-01,3.164613548189578740e-01,-2.172255475690867133e-01,2.693744517802823535e-01,5.866990143680118619e-01,6.246956051393334208e-01
2.761490033830269031e+00,1.290977371930069229e+00,2.441884801379937964e-01,6.022237171366325859e-01,8.322592698935499245e-01,1.269302488859183065e-01,1.415786191557660612e+00,1.402891700902589189e+00,2.003601275528924308e+00,1.429728907375874547e+00,6.552973521414954261e-01,1.198012278779967854e+00,7.571150347279824722e-01,1.904240841153181374e-01,3.080371715966782720e+00,1.239353342991670104e+00,1.091577063793822688e+00,6.345075112536507911e-01,7.762581157075818528e-01,1.411395511349112231e-01,3.222396725876508494e-01,1.481384325640538346e+00,-3.749767038337991631e-01,1.318075268522638788e-01,1.523173993889620936e+00,5.299884124087865800e-01,4.542106720217787275e-01,1.611891523179807661e+00,1.491913781408441775e+00,1.124113326190079531e+00,2.008171598227165067e+00,1.285816241593629394e+00,7.379095947913234532e-01,9.025968956773828822e-01,-1.709679884029781660e-01,1.319761876718535509e+00,1.853880676223833790e+00,1.125019206857256648e+00
-8.721775236200484116e-01,-1.841781902892967171e-01,1.545797184537058867e-02,8.868510732595067392e-01,-8.669085714292008582e-01,-3.136149552610700275e-01,1.854082474178120055e-01,1.762514301775642417e-02,-2.498320436619449192e-01,9.140348191119630483e-01,-1.492481147996591873e-01,1.891299454199989738e-01,-1.001275472608435663e-01,-4.228271770653664885e-01,-4.979535810384450589e-01,2.989432092575128319e-01,-6.549923272502207183e-01,-1.662080447132715966e+00,-9.420259136302586156e-02,-9.114944549291202902e-01,-1.251139658174351965e-01,5.150558896365698969e-01,-1.299609559846038875e+00,-5.200758012361040850e-01,-1.526695697194699330e-01,-9.073681723653509446e-01,-5.167310464722122409e-01,-8.700194157564489217e-01,1.337327900151719984e+00,-1.185311759536123333e+00,-4.375255578676124912e-01,-1.104531106513493982e-01,-1.321578602647704326e+00,9.505037017677043787e-01,9.734053610371677934e-01,-1.256955789981784255e+00,-5.892968722960415517e-01,-7.423774872300922256e-01
2.280395618601974844e-02,1.196162706551439081e+00,4.038493779276048912e-01,1.554153635372020892e+00,2.670098891497281746e-01,-2.901544235211768741e-01,-6.535593216029546015e-01,5.675061934368829525e-02,6.275546676410069524e-02,-5.129888538437229473e-01,-2.106065785933764756e-01,-8.790907765731000856e-01,1.544414895029820080e-02,-2.424138100877958057e-01,9.441239576569863123e-01,-2.121542140465464132e-01,-5.693049260196044736e-01,-3.149054868098342674e-01,-5.517305749883304467e-01,-4.256074383874868805e-01,5.959315970685851171e-01,3.489666211463575696e-01,8.241498974699372482e-02,-3.990471616318691517e-01,4.470087649142223674e-03,-8.127468330678547792e-01,-9.391916235495233189e-02,1.952371315102665872e-01,-6.003210127712249600e-01,-5.521887063328453360e-01,-8.144366192187248998e-01,-5.490914801105393206e-01,-5.071322630004456711e-01,8.627161268935881200e-01,9.176542375042853195e-01,-1.049030943773000324e+00,-1.695832074389982846e+00,9.665186989942430029e-02
5.249585510935387278e-01,7.396222637955653934e-01,4.296185845320793506e-01,9.413678104456860707e-01,-1.019234153974370116e+00,-5.043951836104816344e-01,-1.126697722386005518e+00,-9.952408988407994705e-01,-8.269337800514136028e-01,-1.194563254903681981e+00,-2.254543369971144517e-01,-5.800944255995151844e-01,-7.799139035897610477e-03,-1.086978760762729035e+00,-4.411591759198960072e-01,-6.797838688381571126e-01,3.906565166281544266e-01,-5.072644566722471493e-02,-5.236146674520901767e-01,1.630474455456899785e-02,1.244459905756166052e+00,3.481466690990260848e-01,-7.671017865671035940e-01,-8.705436138672432156e-01,-4.343797843611033604e-01,-7.373884792445107861e-01,-7.237188265931957520e-01,3.604115149190129652e-01,6.308113798844420042e-03,-1.577979087102434064e-01,-4.221858591246686054e-01,1.977186756079836460e-01,-2.521947768766383269e-01,1.689086990720711501e-01,-2.080363695074293473e-01,-3.921872308732769069e-02,-9.203565647176226161e-01,-8.816886695576152677e-01
-8.475856535410807024e-02,4.014446478054172762e-01,5.158108825214388071e-01,2.019492885135251714e-01,-4.038427834091936064e-01,-6.388333190306378917e-01,-6.059621153883477662e-01,-1.265637883764445526e+00,-2.207538292263649116e-01,-5.190544495368635269e-01,-1.215103052054767874e-01,-2.355488305865720555e-01,-4.014647655996905207e-01,1.655258543953523065e-01,-8.751935276785128837e-01,4.449825478085540076e-01,-1.061490236784489311e-01,3.163220055105210315e-01,-2.126442856738756382e-01,7.910596514108231281e-01,-1.316296818301857741e+00,4.009738070684699118e-01,1.252197013325759611e+00,-7.176266268040326635e-01,1.239162191795372792e+00,-1.022482797659047371e+00,-2.157289448219464750e-02,-1.049778521771989603e-01,1.702626932791818870e+00,5.863214555395883376e-02,-2.960335007571807675e-01,-1.372556656248620499e-01,-3.102512986016988106e-01,1.128488572893492914e-01,2.419857220322667035e-01,5.222580622103827341e-01,3.066677607298022301e-01,3.628776890311544157e-01
1.280181872787259367e+00,1.630666497208814292e+00,7.445354785161644173e-01,1.063683205391247721e+00,5.365588435977399762e-01,-7.480133559038708579e-01,-7.877176511432589789e-01,-3.019848117193498771e-01,4.950001171512237175e-01,8.344369614221520681e-01,1.217341598900333888e-01,5.185687829685611122e-02,8.902303097278366772e-01,1.600482839938187629e+00,2.712425313205150679e-01,2.061689605714836393e+00,1.683031453469372885e+00,1.788849453761761188e+00,7.698658935279940607e-01,1.380914512338348166e+00,1.635536085985012100e+00,2.419500721292731527e+00,2.367866414593954083e+00,4.618844154859929052e-01,1.273803952224598302e+00,-3.306994597034671468e-01,7.277493685089365671e-01,5.423724420730475781e-01,1.201612344478001138e+00,2.045414336987212423e+00,1.719998572703276274e+00,1.989764293853749089e-01,-5.395524157135233034e-01,8.913327349267183841e-01,-4.327468941108663092e-01,1.348887880613356405e+00,-2.762645310346194608e-02,3.720803162303741307e-01
-2.757959739119233422e-01,4.254978860944803043e-01,-4.073410040883562733e-02,2.884138977696018916e-02,8.174513955970856838e-01,-1.115098653091227236e-02,-2.074743408520775545e-01,-7.108123906587159313e-01,-2.968432291686403102e-01,-6.933757731991154749e-01,-1.036290036527056202e+00,-6.277171104827229398e-01,6.849138532885165054e-01,6.294125433586208462e-01,-2.038837610486255725e-01,7.591205874317078495e-01,1.844184500121739678e-01,1.823293232226963712e+00,3.268347594370224485e-01,7.163945683669467046e-01,2.131817838106752294e+00,2.861831947048654734e-01,1.790663599473674150e+00,-5.802031464072634481e-01,1.018738908888939587e+00,2.827315995334190313e-01,1.280489309090984684e-01,7.254528455678845855e-01,6.191249834493975923e-01,7.616977662885633660e-02,1.002318534990741750e+00,1.366039415155519965e+00,-4.607515846284543914e-01,1.453944853797924264e+00,5.417264016218407141e-01,1.464299812048177607e+00,-8.704166223030737060e-01,1.848045729560622297e-01
2.374175336381663115e-01,5.179627195877463119e-01,1.981387500578280836e+00,5.066110709156357306e-01,6.071493272362226135e-01,1.300320189980029628e+00,1.402864033958558299e+00,1.273128712322928235e+00,-1.170955678552802581e+00,-9.596998360890546254e-01,6.250826131549469533e-01,-1.803421053590991696e-01,8.421474366590903093e-02,7.571794802943977443e-01,-1.686887914689184864e+00,2.605148091528770582e+00,-6.533695535616114783e-03,4.556928271904020500e-01,9.059328670644942738e-01,-8.772574097174636876e-01,-1.445134842539692599e-01,2.864449993992756460e-01,1.983579269648216015e-01,-3.297586272791461770e-01,1.290470142497501360e+00,1.458226434441823427e+00,1.198432147703204720e+00,1.351139771378534027e+00,2.883024997073747819e+00,1.253576685695192983e-01,2.210643842511571255e-01,1.562404399288296108e+00,-8.851229350495263271e-01,3.923986245616084001e-01,-1.435588065259181700e+00,-2.638347748857590158e-01,-7.444843681518223955e-01,8.116186843873307577e-01
-8.084082722974340607e-01,1.520757887204190917e+00,5.841128077443517863e-02,1.119474423886958947e+00,-1.402818556203360156e-01,2.420178912431057705e-01,-3.267955754482000374e-01,-4.206573518080781726e-01,-6.859620099130200321e-01,-6.992024960054793459e-01,-3.300910890125392100e-02,7.594635268049221462e-03,-1.339192516777816255e+00,-3.940114179775878744e-01,9.907494452992502421e-01,1.040777507860209283e+00,-1.017174614902286889e+00,-1.111322781487452671e+00,-1.509819998798009877e-01,3.195835642135069210e-01,1.326231531195250390e+00,3.515319423929949005e-01,2.189846846543223868e-02,-2.774646333184704883e-01,6.517604782181461998e-01,-8.319070930742041847e-01,-3.243892033649510842e-01,8.252834637874723045e-01,1.461081305665682617e+00,-8.108591750982894197e-01,-3.041564014405302996e-01,1.519755303673974989e-01,-8.068440829753621424e-01,1.694332073116191051e+00,1.186606340689599026e+00,-1.022695588109340026e+00,-1.047521029228033029e+00,5.656191578301964507e-01
-1.045575706977778907e+00,9.695905809418611243e-01,-5.583715473612189673e-01,4.389165068027503502e-01,1.578476505330094759e-01,-1.310515204284360413e-01,3.971350633985293865e-01,2.975646751351003483e-02,-1.288958704208366557e+00,-9.334556801039870511e-01,-9.937186077680706386e-01,-3.848077148490367527e-01,-5.062489600817614566e-01,6.357326005358987508e-02,-5.269384800934548974e-01,8.368893465057232195e-01,-1.095420729149126915e+00,3.760573713419938513e-01,6.803027600719794288e-01,5.073066885566466233e-01,-9.598244864375603536e-01,7.555827418521791072e-01,-1.435448635384726668e+00,-1.317774410285830644e+00,1.234773898528105374e+00,-7.383851885534662429e-01,6.637201542887247729e-01,1.201807203264717017e-01,8.981599020615824713e-01,-5.345914138237792823e-01,-2.319245401128484652e-01,1.464644911210409295e-01,-6.269952151654434314e-01,5.252236557061445987e-01,1.480614126352417736e+00,-5.334551062973724722e-01,-5.396522969728917429e-01,1.183859945149134729e+00
2.326485016941640671e-01,3.024078440981837756e-01,1.093753185068003342e+00,4.005320438520809101e-01,9.298028843310920388e-01,6.891972367972466484e-01,8.342618550308168457e-01,9.879844492518712329e-01,3.765873035977921335e-01,4.811675283243708745e-01,-8.499303090997030463e-02,-5.837221572319558627e-01,-7.460874620201707330e-02,1.452442362164979128e+00,1.991632163477232043e+00,-1.177814782487161649e+00,2.033067877286885761e+00,1.846756483150093775e+00,1.557990994785093952e-01,8.161831799229236628e-01,-5.900776817808625063e-01,1.677458307637734070e+00,9.916995106336552457e-01,8.451266866007478562e-01,-1.049564662770302359e+00,8.444012452808984381e-01,7.811162641747034785e-01,1.122946243115444664e+00,4.115107337095193218e-02,2.408807702254049055e+00,2.532951454791600110e+00,-1.263398609076158641e+00,9.921956203826317600e-01,-1.707018663020241564e-02,3.933398329757653022e-01,1.430012339511539388e+00,3.868681554274081558e-01,5.266537590311767270e-01
